"Pitcher.Id","Pitcher","Bat.Side","Pitch.Type","Baseline.Action.fxwOBA","Baseline.Horz.Break","Baseline.Ind.Vert.Break","Optimal.Action.fxwOBA","Optimal.Horz.Break","Optimal.Ind.Vert.Break","Action.fxwOBA.Diff","Optimal.Latitude","Optimal.Longitude"
666659,"Lao, Sauryn","Right","CH",0.343088980709407,15.1094622929891,4.86742286682129,0.283583523163356,15.0393905639648,0.226269945502281,-0.0595054575460504,26,90
666659,"Lao, Sauryn","Left","FA",0.37255745896763,5.46612096512021,12.9500380141959,0.355011702915905,3.62238669395447,9.86245441436768,-0.0175457560517249,-12,-138
666659,"Lao, Sauryn","Right","FA",0.350866581509706,4.66271979270912,12.1060580916521,0.308686753627442,15.3609504699707,6.94501066207886,-0.0421798278822635,-2,72
666659,"Lao, Sauryn","Left","SI",0.370984838710573,13.1935045984056,8.42367733849419,0.348721683867639,3.58916592597961,9.27792453765869,-0.0222631548429347,-2,-138
666659,"Lao, Sauryn","Right","SI",0.330411328384564,12.2315084988013,7.39488617459634,0.311493349446138,15.4230918884277,6.87029647827148,-0.0189179789384266,2,-82
666659,"Lao, Sauryn","Left","SL",0.355045480720647,-2.8675789646937,4.2698147884073,0.34659495713595,-1.46321308612823,3.56336426734924,-0.00845052358469667,28,160
666659,"Lao, Sauryn","Right","SL",0.325496019031399,-2.52887281358117,4.65324983284322,0.322237384529143,-0.903140425682068,3.45859885215759,-0.00325863450225533,30,156
668470,"Danner, Hagen","Left","CU",0.353147747998301,-6.79209821564811,-6.35223647526332,0.319632490068187,-17.4335308074951,-6.54527187347412,-0.0335152579301141,48,-84
668470,"Danner, Hagen","Left","FA",0.372010464534664,6.4318134332958,14.269746966111,0.347026052870347,5.12327766418457,16.6559276580811,-0.0249844116643174,2,180
668470,"Danner, Hagen","Right","FA",0.350486844744991,6.29070706850922,14.0784254425682,0.305246830917436,15.0521831512451,10.8190088272095,-0.0452400138275553,-20,-82
